Unique ID,Geo Category,Regional Jurisdiction,Local Jurisdiction,Issuing Authority,Language,Issuance Type,Weblink,Phase,MVP Desired Source? (March 2021),Contract Alignment,Added as part of pilot work? (Y),Planned Ingestion Date,Target Ingestion Date (Month),Actual Ingestion Date,Statutes/Regulations or  Proposed/Monitoring,In SHRP Inventory?,Legal Monitoring? (Domestic),International Monitoring?,Frequency of Ingestion/Updates,"Ingestion Start Date (ideal to align w/UAT for MVP, should be prior to 3/26/2021)",Lookback on historical content (Y/N)?,Document Level View,Related Issuance Type(s),Citation Standard,Lowest level citation in inventory,Notes,Innodata,DCL,2020, 2021, 2022, 2023,Notes 2,Duplicate ID,Proprietary Sources,Source Display Name,Universal SDC Issuance Type
001684,International,LATAM,Brazil,Brazil Government,Portuguese,Brazil Criminal Code (Penal Code),http://www4.planalto.gov.br/legislacao/,12,,,,2023-09-29 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,,P4,,,,,
001685,International,LATAM,Brazil,Brazil Government,Portuguese,Brazil Decrees,http://www4.planalto.gov.br/legislacao/,12,,,,2023-09-29 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,,P4,,,,,
001686,International,LATAM,Brazil,Brazil Government,Portuguese,Brazil Temporary Constitutional Provisions Act,http://www4.planalto.gov.br/legislacao/,12,,,,2023-09-29 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,,P4,,,,,
001687,International,LATAM,Brazil,Brazil Government,Portuguese,Brazilian Federal Revenue (RFB) Normative Rulings,http://normas.receita.fazenda.gov.br/sijut2consulta/consulta.action?tipoData=2&termoBusca=Minist%E9rio+P%FAblico+Federal,12,,,,2023-09-29 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,,P4,,,,,
001644,International,Canada,British Columbia,British Columbia Legislature,English,Consolidated Regulations of British Columbia,http://www.bclaws.ca/civix/content/crbc/crbc/?xsl=/templates/browse.xsl,8,,,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_COMPILATION
001645,International,Canada,British Columbia,British Columbia Legislature,English,British Columbia Laws,http://www.bclaws.ca/civix/content/complete/statreg/?xsl=/templates/browse.xsl,8,,,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,,P3,,,,,,STATUTORY_COMPILATION
000636,US State,United States,California,California State Legislature,English,California Bill Information,http://leginfo.legislature.ca.gov/faces/billSearchClient.xhtml,1,checked,,,2021-03-19 00:00,,,Proposed/Monitoring,checked,checked,,Daily,1/1/2021,N,whole document (Bill),California Statutory Code,Cal. [Subject] Code § 1,,,,checked,,P1,,,,,,,SESSION_LAWS
000640,US State,United States,California,California State Legislature,English,California Regulatory Notice Register,https://oal.ca.gov/california_regulatory_notice_online/,1,checked,,,2021-03-19 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,Number (issue),,"<iss.no.> Cal. Regulatory Notice Reg. <page no.>(<month day,year>)",page level,"Organized by year, not referred to a volume like most states",,checked,,P1,,,,,,,ADMINISTRATIVE_REGISTER
001474,US State,United States,California,California State Legislature,English,California Emergency Regulations,http://www.oal.ca.gov/regulations/emergency_regulations/Recent_Actions_Taken_on_Emergency_Regulations/,13,,,,2023-12-15 00:00,,,Statutes/Regulations,,checked,,,,,,,,,,,checked,,,,P4,,,,,ADMINISTRATIVE_COMPILATION
000057,International,Canada,Canada,Office of the Superintendent of Financial Institutions (OSFI),English/French,OSFI Guidelines,https://www.osfi-bsif.gc.ca/Eng/fi-if/rg-ro/gdn-ort/gl-ld/Pages/default.aspx,8,,2021 Contract,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,P0,,,,,,,ADMINISTRATIVE_GUIDANCE
000065,International,Canada,Canada,Canadian Payments Association (CPA),English/French,Canadian Payments Association Rules and Standards,https://www.payments.ca/about-us/our-systems-and-rules/retail-system/rules-and-standards,8,,2021 Contract,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,P0,,,,,,,ADMINISTRATIVE_GUIDANCE
000066,International,Canada,Canada,Financial Consumer Agency of Canada (FCAC),English/French,Financial Consumer Agency of Canada (FCAC) Codes of Conduct,https://www.canada.ca/en/financial-consumer-agency/services/industry/laws-regulations/voluntary-codes-conduct.html,8,,2021 Contract,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,P0,,,,,,,ADMINISTRATIVE_GUIDANCE
000073,International,Canada,Canada,Investment Industry Regulatory Organization of Canada (IIROC),English/French,IIROC Consolidated Rules,https://www.iiroc.ca/industry/rulebook/Pages/consolidated-rules.aspx,8,,2021 Contract,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,P0,,,,,,,ADMINISTRATIVE_COMPILATION
000076,International,Canada,Canada,The Investment Funds Institute of Canada,English/French,Canada National Instruments,https://www.ific.ca/en/policy_topics/national-instruments/,8,,2021 Contract,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,P0,,,,,,,ADMINISTRATIVE_COMPILATION
001343,International,Canada,Canada,Office of the Superintendent of Financial Institutions (OSFI),English,OSFI Industry Notices,https://www.osfi-bsif.gc.ca/Eng/fi-if/in-ai/Pages/default.aspx,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001344,International,Canada,Canada,Office of the Superintendent of Financial Institutions (OSFI),English,OSFI Email Notifications,https://www.osfi-bsif.gc.ca/Eng/Pages/Subscribe.aspx,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001345,International,Canada,Canada,Canadian Bankers Association (CBA),English,CBA News,https://cba.ca/?cat=News,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001346,International,Canada,Canada,Canadian Securities Administrators (CSA),English,CSA News Releases,https://www.securities-administrators.ca/aboutcsa.aspx?id=94,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001347,International,Canada,Canada,Canadian Securities Administrators (CSA),English,CSA News Email Subscription,https://www.securities-administrators.ca/news_subscription.aspx?id=734,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001348,International,Canada,Canada,Financial Transactions and Reports Analysis Centre of Canada (FINTRAC),English/French,FINTRAC Interpretation Notices and Policy Interpretations,https://www.fintrac-canafe.gc.ca/guidance-directives/overview-apercu/FINS/1-eng,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001349,International,Canada,Canada,Canada Competition Bureau,English/French,Canada Competition Bureau News Releases,https://www.canada.ca/en/news/advanced-news-search/news-results.html?_=1576239436121&typ=newsreleases&dprtmnt=competitionbureau&start=&end=,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001350,International,Canada,Canada,Canadian Human Rights Commission,English/French,Canadian Human Rights Commission News Releases,https://www.chrc-ccdp.gc.ca/eng/media_medias/newreleases_communiques,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001351,International,Canada,Canada,Canadian Radio & Telecommunications Commission (CRTC),English/French,"CRTC Decisions, Notices and Orders",https://crtc.gc.ca/eng/dno.htm,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001352,International,Canada,Canada,Financial Consumer Agency Of Canada (FCAC),English/French,FCAC News Releases,https://www.canada.ca/en/news/advanced-news-search/news-results.html?_=1497361263934&dprtmnt=financialconsumeragency,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001353,International,Canada,Canada,Global Affairs Canada,English/French,Global Affairs Canada News,https://www.international.gc.ca/gac-amc/news-nouvelles/index.aspx?lang=eng,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001354,International,Canada,Canada,Investment Industry Regulatory Organization of Canada (IIROC),English/French,IIROC Notices,https://www.iiroc.ca/news/Pages/Notices.aspx,8,,2021 Contract,,2022-08-02 00:00,,,Statutes/Regulations,,,checked,,,,,,,,,,checked,,P0,,,,,,,ADMINISTRATIVE_GUIDANCE
001355,International,Canada,Canada,Investment Industry Regulatory Organization of Canada (IIROC),English/French,IIROC News Releases,https://www.iiroc.ca/news/Pages/News-Releases.aspx,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001356,International,Canada,Canada,Office of the Privacy Commissioner of Canada (OPC),English/French,OPC News and Announcements,https://www.priv.gc.ca/en/opc-news/news-and-announcements/,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001357,International,Canada,Canada,Canadian Parliament,English/French,Senate of Canada Newsroom,https://sencanada.ca/en/Newsroom/,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001358,International,Canada,Canada,Canadian Parliament,English/French,Parliament of Canada Bills,https://www.parl.ca/LegisInfo/Home.aspx?Language=E&Mode=1&ParliamentSession=43-1,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,STATUTORY_COMPILATION
001367,International,Canada,Canada,British Columbia Securities Commission (BCSC),English/French,British Columbia Securities Commission Notices,https://www.bcsc.bc.ca/Securities_Law/BCN/,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001368,International,Canada,Canada,Manitoba Securities Commission,English/French,Manitoba Securities Commission Notices,https://docs.mbsecurities.ca/msc/notices/en/nav_date.do,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001369,International,Canada,Canada,New Brunswick Securities Commission,English/French,New Brunswick Financial and Consumer Services Commission News & Alerts,https://fcnb.ca/en/news-alerts,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001370,International,Canada,Canada,Newfoundland and Labrador Securities Commission,English/French,Newfoundland and Labrador Securities Commission Notices,https://www.gov.nl.ca/snl/securities/notices/,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001371,International,Canada,Canada,Northwest Territories Office of the Superintendent of Securities,English/French,Northwest Territories Securities regulatory instruments and orders,https://www.justice.gov.nt.ca/en/securities-regulatory-instruments/#gn-filebrowse-1:/,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001372,International,Canada,Canada,Nova Scotia Securities Commission,English/French,Nova Scotia Securities Commission Media Releases,https://nssc.novascotia.ca/media-releases,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001373,International,Canada,Canada,Nunavut Securities Commission,English/French,Nunavut Securities Office Regulatory Instruments and Notices,http://nunavutlegalregistries.ca/sr_csa_notices.html,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001374,International,Canada,Canada,Ontario Securities Commission (OSC),English/French,Ontario Securities Commission Regulatory Updates,https://www.osc.gov.on.ca/,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001375,International,Canada,Canada,Prince Edward Island Securities Commission,English/French,Prince Edward Island Securities Notices,https://www.princeedwardisland.ca/en/information/justice-and-public-safety/securities-notices,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001376,International,Canada,Canada,Quebec Securities Commission,English/French,Autorite Des Marches Financiers Regulations and Notices,https://lautorite.qc.ca/en/professionals/regulations-and-obligations/securities/,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001377,International,Canada,Canada,Saskatchewan Securities Commission,English/French,Saskatchewan FCAA Amendments to the Securities Regulations,https://fcaa.gov.sk.ca/regulated-businesses-persons/businesses/securities-industry-participants/securities-laws/amendments-to-the-securities-regulations,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_COMPILATION
001378,International,Canada,Canada,Yukon Securities Commission,English/French,Yukon Superintendent of Securities Local Rules and Amendments,http://www.community.gov.yk.ca/fr/corp/local_rules.html,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001379,International,Canada,Canada,Alberta Securities Commission,English/French,Alberta Securities Commission Regulatory Updates,https://www.albertasecurities.com/securities-law-and-policy/regulatory-updates,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001380,International,Canada,Canada,Financial Services Regulatory Authority of Ontario (FSRAO),English/French,FSRAO Guidance,https://www.fsrao.ca/regulation/guidance,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001461,International,Canada,Canada,Alberta Workers' Compensation Board,English/French,Alberta Workers' Compensation Board News and Announcements,https://www.wcb.ab.ca/about-wcb/news-and-announcements/,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001462,International,Canada,Canada,Workers' Compensation Board of British Columbia,English/French,Workers' Compensation Board of British Columbia News Releases,https://www.worksafebc.com/en/about-us/news-events/news-releases,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001463,International,Canada,Canada,Workers' Compensation Board of Manitoba,English/French,Workers' Compensation Board of Manitoba Policy Updates,https://www.wcb.mb.ca/policy-manual-updates,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001464,International,Canada,Canada,Worksafe NB,English/French,Worksafe NB News Releases,https://www.worksafenb.ca/about-us/news-and-events/news/,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001465,International,Canada,Canada,Workplace Newfoundland and Labrador,English/French,Workplace NL News Releases,https://workplacenl.ca/about/news/,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001466,International,Canada,Canada,Workers' Safety & Compensation Commission Northwest Territories and Nunavut,English/French,WSCC News Releases,https://www.wscc.nt.ca/news,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001467,International,Canada,Canada,Workers' Compensation Board of Nova Scotia,English/French,Workers' Compensation Board of Nova Scotia News Releases,https://www.wcb.ns.ca/About-Us/News-Room/News.aspx,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001468,International,Canada,Canada,Workplace Safety and Insurance Board Ontario,English/French,WSIB Highlights (News Releases),https://www.wsib.ca/en/highlights,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001469,International,Canada,Canada,Worker's Compensation Board of Prince Edward Island,English/French,Worker's Compensation Board of Prince Edward Island News Releases,http://www.wcb.pe.ca/Information/NewsAndAnnouncements,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001470,International,Canada,Canada,CNESST,French,CNESST Communiques de Presse,https://www.cnesst.gouv.qc.ca/salle-de-presse/communiques/Pages/communiques-de-presse.aspx,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001471,International,Canada,Canada,Saskatchewan Workers' Compensation Board,English/French,Saskatchewan Workers' Compensation Board News Releases,http://www.wcbsask.com/about-wcb/news/,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001472,International,Canada,Canada,"Yukon Workers' Compensation, Health and Safety Board",English/French,"Yukon Workers' Compensation, Health and Safety Board News and Updates",https://wcb.yk.ca/newsandupdates.aspx,8,,,,2022-08-02 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,,checked,,,P3,,,,,,ADMINISTRATIVE_GUIDANCE
001653,International,Canada,Canada,Parliament of Canada,English/French,Consolidated Acts of Canada,https://laws-lois.justice.gc.ca/eng/acts/,8,,2021 Contract,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,P0,,,,,,,STATUTORY_COMPILATION
001654,International,Canada,Canada,Parliament of Canada,English/French,Consolidated Regulations of Canada,https://laws-lois.justice.gc.ca/eng/regulations/,8,,2021 Contract,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,P0,,,,,,,ADMINISTRATIVE_COMPILATION
001736,International,Canada,Canada,Canadian Radio & Telecommunications Commission (CRTC),English,CRTC Unsolicited Telecommunications Rules,https://crtc.gc.ca/eng/trules-reglest.htm,8,,2021 Contract,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,P0,,,,,,,ADMINISTRATIVE_COMPILATION
001737,International,Canada,Canada,Office of the Superintendent of Financial Institutions (OSFI),English,OSFI Advisories,https://www.osfi-bsif.gc.ca/Eng/fi-if/rg-ro/gdn-ort/adv-prv/Pages/default.aspx,8,,2021 Contract,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,P0,,,,,,,ADMINISTRATIVE_GUIDANCE
001738,International,Canada,Canada,Quebec Legislature,French/English,Quebec Charter of the French Language,http://legisquebec.gouv.qc.ca/en/ShowDoc/cs/C-11,8,,2021 Contract,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,P0,,,,,,,STATUTORY_COMPILATION
001739,International,Canada,Canada,Financial Consumer Agency Of Canada (FCAC),English/French,FCAC Guidelines,https://www.canada.ca/en/financial-consumer-agency/services/industry/commissioner-guidance.html,8,,2021 Contract,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,P0,,,,,,,ADMINISTRATIVE_GUIDANCE
001743,International,Canada,Canada,Financial Transactions and Reports Analysis Centre of Canada (FINTRAC),English/French,FINTRAC Guidance,https://www.fintrac-canafe.gc.ca/guidance-directives/1-eng,8,,2021 Contract,,2022-08-02 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,,checked,,P0,,,,,,,ADMINISTRATIVE_GUIDANCE
001744,International,Canada,Canada,Canadian Payments Association (CPA),English,CPA Payment System Procedures,https://www.payments.ca/about-us/our-systems-and-rules/large-value-transfer-system/payment-system-procedures,8,,2021 Contract,,2022-08-02 00:00,,,Statutes/Regulations,,,,,,,,,,,,,checked,,P0,,,,,,,ADMINISTRATIVE_GUIDANCE
001745,International,Canada,Canada,Canadian Securities Administrators (CSA),English,CSA STCS Guide,https://www.securities-administrators.ca/industry_resources.aspx?id=1669,8,,2021 Contract,,2022-08-02 00:00,,,Statutes/Regulations,,,,,,,,,,,,,checked,,P0,,,,,,,ADMINISTRATIVE_GUIDANCE
000676,US Municipal,United States,"Chicago, Illinois",Chicago City Council,English,Municipal Code of Chicago,http://library.amlegal.com/nxt/gateway.dll/Illinois/chicago_il/municipalcodeofchicago?f=templates$fn=default.htm$3.0$vid=amlegal:chicago_il,1,checked,,,2021-03-19 00:00,,,Statutes/Regulations,,checked,,Monthly,1/1/2021,n/a (versioned),Chapter,,,,,,checked,,P1,,,,,,,STATUTORY_COMPILATION
001365,International,LATAM,Chile,Chile Ministry of Labour,Spanish,Ministry of Labour Notices (Chile),https://www.mintrab.gob.cl/category/noticias/,13,,,,2023-12-15 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,,,P4,,,,,
001366,International,LATAM,Chile,Chile Superintendency of Banks & Financial Institutions,Spanish,Chile Superintendency of Banks & Financial Institutions Publications,http://www.cmfchile.cl/portal/prensa/604/w3-propertyvalue-28770.html,13,,,,2023-12-15 00:00,,,Proposed/Monitoring,,,checked,,,,,,,,,checked,,,,,P4,,,,,
001688,International,LATAM,Chile,Superintendencia de Bancos e Institutciones Financieras (SBIF),Spanish,Chile - Superintendencia de Bancos e Instituciones Financieras (SBIF) Laws,http://www.sbif.cl/sbifweb/servlet/LeyNorma?indice=3.2.1&idCategoria=5,13,,,,2023-12-15 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,,P4,,,,,
001689,International,LATAM,Chile,Chile Government,Spanish,Chile Constitution,https://www.leychile.cl/Consulta/,13,,,,2023-12-15 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,,P4,,,,,
001690,International,LATAM,Chile,Chile Government,Spanish,Chile Criminal Code (Penal Code),http://www.paginaschile.cl/biblioteca_juridica/codigo_penal/libro_primero.htm,13,,,,2023-12-15 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,,P4,,,,,
001691,International,LATAM,Chile,Chile Government,Spanish,Chile Decrees,https://www.leychile.cl/Consulta/,13,,,,2023-12-15 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,,P4,,,,,
001692,International,LATAM,Chile,Chile Government,Spanish,Chile Delegated Law,https://www.leychile.cl/Consulta/,13,,,,2023-12-15 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,,P4,,,,,
001693,International,LATAM,Chile,Chile Government,Spanish,Chile Labour Code,http://www.paginaschile.cl/biblioteca_juridica/codigo_del%20_tabajo_de_la_republica_de_chile.htm/codigo_trabajo.htm,13,,,,2023-12-15 00:00,,,Statutes/Regulations,checked,,,,,,,,,,,checked,,,,,P4,,,,,
